COM,age,socio_pro_category
082360028028,60,1
082360033033,60,1
082365004040,25,1
082365004040,30,1
082365004040,35,1
082365004040,35,1
082365004040,40,1
082365004040,40,1
082365004040,45,1
082365004040,45,1
082365004040,50,1
082365004040,55,1
082365004040,60,1
082365004040,60,1
082365004040,65,1
082365004040,65,1
082365005043,60,1
082360046046,25,1
082360046046,30,1
082360046046,35,1
082360046046,40,1
082360046046,45,1
082360046046,50,1
082360046046,55,1
082360046046,60,1
082360046046,65,1
082360070070,35,1
082360070070,40,1
082360070070,45,1
082360070070,60,1
082360071071,25,1
082360071071,30,1
082360071071,35,1
082360071071,40,1
082360071071,45,1
082360071071,50,1
082360071071,55,1
082360071071,60,1
082360071071,65,1
082360072072,30,1
082360072072,35,1
082360072072,40,1
082360072072,45,1
082360072072,50,1
082360072072,55,1
082360072072,60,1
082360072072,65,1
082365002076,30,1
082365002076,35,1
082365002076,40,1
082365002076,45,1
082365002076,50,1
082365002076,55,1
082365002076,60,1
082365002076,65,1
082370004004,25,1
082370004004,30,1
082370004004,35,1
082370004004,40,1
082370004004,45,1
082370004004,50,1
082370004004,55,1
082370004004,60,1
082370004004,65,1
082375001019,60,1
082375002028,25,1
082375002028,30,1
082375002028,35,1
082375002028,40,1
082375002028,45,1
082375002028,50,1
082375002028,55,1
082375002028,60,1
082375002028,60,1
082375002028,65,1
082375003040,25,1
082375003040,30,1
082375003040,35,1
082375003040,40,1
082375003040,40,1
082375003040,45,1
082375003040,45,1
082375003040,50,1
082375003040,55,1
082375003040,60,1
082375003040,60,1
082375003040,65,1
082370045045,60,1
083110000000,20,1
083110000000,20,1
083110000000,20,1
083110000000,20,1
083110000000,25,1
083110000000,25,1
083110000000,25,1
083110000000,25,1
083110000000,25,1
083110000000,25,1
083110000000,25,1
083110000000,25,1
083110000000,25,1
083110000000,25,1
083110000000,30,1
083110000000,30,1
083110000000,30,1
083110000000,30,1
083110000000,30,1
083110000000,30,1
083110000000,30,1
083110000000,30,1
083110000000,30,1
083110000000,30,1
083110000000,30,1
083110000000,30,1
083110000000,30,1
083110000000,35,1
083110000000,35,1
083110000000,35,1
083110000000,35,1
083110000000,35,1
083110000000,35,1
083110000000,35,1
083110000000,35,1
083110000000,35,1
083110000000,35,1
083110000000,35,1
083110000000,35,1
083110000000,35,1
083110000000,35,1
083110000000,40,1
083110000000,40,1
083110000000,40,1
083110000000,40,1
083110000000,40,1
083110000000,40,1
083110000000,40,1
083110000000,40,1
083110000000,40,1
083110000000,40,1
083110000000,40,1
083110000000,40,1
083110000000,40,1
083110000000,40,1
083110000000,45,1
083110000000,45,1
083110000000,45,1
083110000000,45,1
083110000000,45,1
083110000000,45,1
083110000000,45,1
083110000000,45,1
083110000000,45,1
083110000000,45,1
083110000000,45,1
083110000000,45,1
083110000000,45,1
083110000000,45,1
083110000000,50,1
083110000000,50,1
083110000000,50,1
083110000000,50,1
083110000000,50,1
083110000000,50,1
083110000000,50,1
083110000000,50,1
083110000000,50,1
083110000000,50,1
083110000000,50,1
083110000000,50,1
083110000000,50,1
083110000000,55,1
083110000000,55,1
083110000000,55,1
083110000000,55,1
083110000000,55,1
083110000000,55,1
083110000000,55,1
083110000000,55,1
083110000000,55,1
083110000000,55,1
083110000000,55,1
083110000000,55,1
083110000000,55,1
083110000000,60,1
083110000000,60,1
083110000000,60,1
083110000000,60,1
083110000000,60,1
083110000000,60,1
083110000000,60,1
083110000000,60,1
083110000000,60,1
083110000000,60,1
083110000000,60,1
083110000000,60,1
083110000000,60,1
083110000000,60,1
083110000000,60,1
083110000000,60,1
083110000000,65,1
083110000000,65,1
083110000000,65,1
083110000000,65,1
083110000000,65,1
083110000000,65,1
083110000000,65,1
083110000000,65,1
083110000000,65,1
083110000000,65,1
083110000000,65,1
083110000000,65,1
083110000000,65,1
083110000000,70,1
083110000000,70,1
083110000000,70,1
083110000000,70,1
083110000000,75,1
083110000000,80,1
083155001006,25,1
083155001006,30,1
083155001006,35,1
083155001006,40,1
083155001006,45,1
083155001006,50,1
083155001006,55,1
083155001006,60,1
083155001006,65,1
083155002015,25,1
083155002015,30,1
083155002015,35,1
083155002015,40,1
083155002015,45,1
083155002015,50,1
083155002015,55,1
083155002015,60,1
083155002015,65,1
083155005047,25,1
083155005047,30,1
083155005047,35,1
083155005047,40,1
083155005047,45,1
083155005047,50,1
083155005047,55,1
083155005047,60,1
083155005047,65,1
083155003064,30,1
083155003064,35,1
083155003064,40,1
083155003064,45,1
083155003064,50,1
083155003064,55,1
083155003064,60,1
083155003064,65,1
083155010070,60,1
083155012074,25,1
083155012074,30,1
083155012074,35,1
083155012074,40,1
083155012074,45,1
083155012074,50,1
083155012074,55,1
083155012074,60,1
083155012074,65,1
083150076076,25,1
083150076076,30,1
083150076076,35,1
083150076076,40,1
083150076076,45,1
083150076076,50,1
083150076076,55,1
083150076076,60,1
083150076076,65,1
083155016108,40,1
083155016108,60,1
083155017113,25,1
083155017113,30,1
083155017113,35,1
083155017113,40,1
083155017113,45,1
083155017113,50,1
083155017113,55,1
083155017113,60,1
083155017113,65,1
083155004131,60,1
083155011132,30,1
083155011132,35,1
083155011132,40,1
083155011132,45,1
083155011132,50,1
083155011132,55,1
083155011132,60,1
083155011132,65,1
083165001009,25,1
083165001009,30,1
083165001009,35,1
083165001009,40,1
083165001009,45,1
083165001009,50,1
083165001009,55,1
083165001009,60,1
083165001009,65,1
083165002010,60,1
083165003011,25,1
083165003011,30,1
083165003011,30,1
083165003011,35,1
083165003011,35,1
083165003011,40,1
083165003011,40,1
083165003011,45,1
083165003011,45,1
083165003011,50,1
083165003011,50,1
083165003011,55,1
083165003011,55,1
083165003011,60,1
083165003011,60,1
083165003011,65,1
083165003011,65,1
083165005012,30,1
083165005012,35,1
083165005012,40,1
083165005012,45,1
083165005012,50,1
083165005012,55,1
083165005012,60,1
083165005012,65,1
083165004017,30,1
083165004017,35,1
083165004017,40,1
083165004017,45,1
083165004017,50,1
083165004017,55,1
083165004017,60,1
083165004017,65,1
083165004020,30,1
083165004020,35,1
083165004020,40,1
083165004020,45,1
083165004020,50,1
083165004020,55,1
083165004020,60,1
083165004020,65,1
083165003043,25,1
083165003043,30,1
083165003043,35,1
083165003043,40,1
083165003043,45,1
083165003043,50,1
083165003043,55,1
083165003043,60,1
083165003043,65,1
083165006056,25,1
083165006056,30,1
083165006056,35,1
083165006056,40,1
083165006056,45,1
083165006056,50,1
083165006056,55,1
083165006056,60,1
083165006056,65,1
083175001001,25,1
083175001001,30,1
083175001001,35,1
083175001001,35,1
083175001001,40,1
083175001001,40,1
083175001001,45,1
083175001001,45,1
083175001001,50,1
083175001001,55,1
083175001001,60,1
083175001001,60,1
083175001001,65,1
083175001001,65,1
083170005005,30,1
083170005005,35,1
083170005005,40,1
083170005005,45,1
083170005005,50,1
083170005005,55,1
083170005005,60,1
083170005005,65,1
083175002026,25,1
083175002026,30,1
083175002026,35,1
083175002026,40,1
083175002026,45,1
083175002026,50,1
083175002026,55,1
083175002026,60,1
083175002026,65,1
083170031031,25,1
083170031031,30,1
083170031031,35,1
083170031031,40,1
083170031031,45,1
083170031031,50,1
083170031031,55,1
083170031031,60,1
083170031031,65,1
083175003034,30,1
083175003034,35,1
083175003034,40,1
083175003034,45,1
083175003034,50,1
083175003034,55,1
083175003034,60,1
083175003034,65,1
083175010047,60,1
083170057057,20,1
083170057057,25,1
083170057057,25,1
083170057057,30,1
083170057057,30,1
083170057057,35,1
083170057057,35,1
083170057057,40,1
083170057057,40,1
083170057057,45,1
083170057057,45,1
083170057057,50,1
083170057057,50,1
083170057057,55,1
083170057057,55,1
083170057057,60,1
083170057057,60,1
083170057057,60,1
083170057057,65,1
083170057057,65,1
083170057057,70,1
083175007065,20,1
083175007065,25,1
083175007065,25,1
083175007065,30,1
083175007065,30,1
083175007065,30,1
083175007065,35,1
083175007065,35,1
083175007065,35,1
083175007065,40,1
083175007065,40,1
083175007065,40,1
083175007065,45,1
083175007065,45,1
083175007065,45,1
083175007065,50,1
083175007065,50,1
083175007065,50,1
083175007065,55,1
083175007065,55,1
083175007065,55,1
083175007065,60,1
083175007065,60,1
083175007065,60,1
083175007065,65,1
083175007065,65,1
083175007065,65,1
083175007065,70,1
083175009089,25,1
083175009089,30,1
083175009089,35,1
083175009089,40,1
083175009089,45,1
083175009089,50,1
083175009089,55,1
083175009089,60,1
083175009089,65,1
083175010096,20,1
083175010096,25,1
083175010096,25,1
083175010096,25,1
083175010096,30,1
083175010096,30,1
083175010096,30,1
083175010096,35,1
083175010096,35,1
083175010096,35,1
083175010096,35,1
083175010096,40,1
083175010096,40,1
083175010096,40,1
083175010096,40,1
083175010096,45,1
083175010096,45,1
083175010096,45,1
083175010096,45,1
083175010096,50,1
083175010096,50,1
083175010096,50,1
083175010096,50,1
083175010096,55,1
083175010096,55,1
083175010096,55,1
083175010096,55,1
083175010096,60,1
083175010096,60,1
083175010096,60,1
083175010096,60,1
083175010096,65,1
083175010096,65,1
083175010096,65,1
083175010096,65,1
083175010096,70,1
083175009110,60,1
083170141141,30,1
083170141141,35,1
083170141141,40,1
083170141141,45,1
083170141141,50,1
083170141141,55,1
083170141141,60,1
083170141141,65,1
083175014146,60,1
083170151151,30,1
083170151151,35,1
083170151151,40,1
083170151151,45,1
083170151151,50,1
083170151151,55,1
083170151151,60,1
083170151151,65,1
083170153153,30,1
083170153153,35,1
083170153153,40,1
083170153153,45,1
083170153153,50,1
083170153153,55,1
083170153153,60,1
083170153153,65,1
083255002045,25,1
083255002045,30,1
083255002045,35,1
083255002045,40,1
083255002045,45,1
083255002045,50,1
083255002045,55,1
083255002045,60,1
083255002045,65,1
083255003049,25,1
083255003049,30,1
083255003049,35,1
083255003049,40,1
083255003049,40,1
083255003049,45,1
083255003049,50,1
083255003049,55,1
083255003049,60,1
083255003049,60,1
083255003049,65,1
083255005053,25,1
083255005053,30,1
083255005053,35,1
083255005053,40,1
083255005053,45,1
083255005053,50,1
083255005053,55,1
083255005053,60,1
083255005053,65,1
083255006057,25,1
083255006057,30,1
083255006057,35,1
083255006057,40,1
083255006057,45,1
083255006057,50,1
083255006057,55,1
083255006057,60,1
083255006057,65,1
083260003003,25,1
083260003003,30,1
083260003003,35,1
083260003003,40,1
083260003003,45,1
083260003003,50,1
083260003003,55,1
083260003003,60,1
083260003003,65,1
083260005005,30,1
083260005005,35,1
083260005005,40,1
083260005005,45,1
083260005005,50,1
083260005005,55,1
083260005005,60,1
083260005005,65,1
083265001012,25,1
083265001012,30,1
083265001012,35,1
083265001012,40,1
083265001012,45,1
083265001012,50,1
083265001012,55,1
083265001012,60,1
083265001012,65,1
083265002017,40,1
083265002017,60,1
083265001027,60,1
083260052052,25,1
083260052052,30,1
083260052052,35,1
083260052052,40,1
083260052052,45,1
083260052052,50,1
083260052052,55,1
083260052052,60,1
083260052052,65,1
083265004074,20,1
083265004074,25,1
083265004074,25,1
083265004074,25,1
083265004074,25,1
083265004074,30,1
083265004074,30,1
083265004074,30,1
083265004074,30,1
083265004074,30,1
083265004074,35,1
083265004074,35,1
083265004074,35,1
083265004074,35,1
083265004074,35,1
083265004074,40,1
083265004074,40,1
083265004074,40,1
083265004074,40,1
083265004074,40,1
083265004074,45,1
083265004074,45,1
083265004074,45,1
083265004074,45,1
083265004074,45,1
083265004074,50,1
083265004074,50,1
083265004074,50,1
083265004074,50,1
083265004074,50,1
083265004074,55,1
083265004074,55,1
083265004074,55,1
083265004074,55,1
083265004074,55,1
083265004074,60,1
083265004074,60,1
083265004074,60,1
083265004074,60,1
083265004074,60,1
083265004074,60,1
083265004074,65,1
083265004074,65,1
083265004074,65,1
083265004074,65,1
083265004074,65,1
083265004074,70,1
083265004074,75,1
083275004002,60,1
083275004046,25,1
083275004046,30,1
083275004046,35,1
083275004046,40,1
083275004046,45,1
083275004046,50,1
083275004046,55,1
083275004046,60,1
083275004046,65,1
083275005049,25,1
083275005049,30,1
083275005049,35,1
083275005049,40,1
083275005049,45,1
083275005049,50,1
083275005049,55,1
083275005049,60,1
083275005049,65,1
083275006050,20,1
083275006050,25,1
083275006050,25,1
083275006050,30,1
083275006050,30,1
083275006050,35,1
083275006050,35,1
083275006050,40,1
083275006050,40,1
083275006050,45,1
083275006050,45,1
083275006050,50,1
083275006050,50,1
083275006050,55,1
083275006050,55,1
083275006050,60,1
083275006050,60,1
083275006050,65,1
083275006050,65,1
083275006050,70,1
083355001022,30,1
083355001022,35,1
083355001022,40,1
083355001022,45,1
083355001022,50,1
083355001022,55,1
083355001022,60,1
083355001022,65,1
083355002028,30,1
083355002028,35,1
083355002028,40,1
083355002028,45,1
083355002028,50,1
083355002028,55,1
083355002028,60,1
083355002028,65,1
083350035035,30,1
083350035035,35,1
083350035035,40,1
083350035035,45,1
083350035035,50,1
083350035035,55,1
083350035035,60,1
083350035035,65,1
083355004043,20,1
083355004043,25,1
083355004043,25,1
083355004043,25,1
083355004043,25,1
083355004043,30,1
083355004043,30,1
083355004043,30,1
083355004043,30,1
083355004043,30,1
083355004043,35,1
083355004043,35,1
083355004043,35,1
083355004043,35,1
083355004043,35,1
083355004043,40,1
083355004043,40,1
083355004043,40,1
083355004043,40,1
083355004043,40,1
083355004043,45,1
083355004043,45,1
083355004043,45,1
083355004043,45,1
083355004043,45,1
083355004043,50,1
083355004043,50,1
083355004043,50,1
083355004043,50,1
083355004043,50,1
083355004043,55,1
083355004043,55,1
083355004043,55,1
083355004043,55,1
083355004043,55,1
083355004043,60,1
083355004043,60,1
083355004043,60,1
083355004043,60,1
083355004043,60,1
083355004043,60,1
083355004043,65,1
083355004043,65,1
083355004043,65,1
083355004043,65,1
083355004043,65,1
083355004043,70,1
083355004043,75,1
083350063063,20,1
083350063063,25,1
083350063063,30,1
083350063063,30,1
083350063063,35,1
083350063063,35,1
083350063063,40,1
083350063063,40,1
083350063063,45,1
083350063063,45,1
083350063063,50,1
083350063063,50,1
083350063063,55,1
083350063063,55,1
083350063063,60,1
083350063063,60,1
083350063063,65,1
083350063063,65,1
083350063063,70,1
083355005075,20,1
083355005075,25,1
083355005075,25,1
083355005075,30,1
083355005075,30,1
083355005075,30,1
083355005075,35,1
083355005075,35,1
083355005075,35,1
083355005075,40,1
083355005075,40,1
083355005075,40,1
083355005075,45,1
083355005075,45,1
083355005075,45,1
083355005075,50,1
083355005075,50,1
083355005075,50,1
083355005075,55,1
083355005075,55,1
083355005075,55,1
083355005075,60,1
083355005075,60,1
083355005075,60,1
083355005075,65,1
083355005075,65,1
083355005075,65,1
083355005075,70,1
083355006079,25,1
083355006079,30,1
083355006079,35,1
083355006079,40,1
083355006079,45,1
083355006079,50,1
083355006079,55,1
083355006079,60,1
083355006079,65,1
083355005100,25,1
083355005100,30,1
083355005100,35,1
083355005100,40,1
083355005100,45,1
083355005100,50,1
083355005100,55,1
083355005100,60,1
083355005100,65,1
083360014014,35,1
083360014014,40,1
083360014014,45,1
083360014014,60,1
083365001045,35,1
083365001045,40,1
083365001045,45,1
083365001045,60,1
083365003050,20,1
083365003050,25,1
083365003050,25,1
083365003050,30,1
083365003050,30,1
083365003050,30,1
083365003050,35,1
083365003050,35,1
083365003050,35,1
083365003050,40,1
083365003050,40,1
083365003050,40,1
083365003050,45,1
083365003050,45,1
083365003050,45,1
083365003050,50,1
083365003050,50,1
083365003050,50,1
083365003050,55,1
083365003050,55,1
083365003050,55,1
083365003050,60,1
083365003050,60,1
083365003050,60,1
083365003050,65,1
083365003050,65,1
083365003050,65,1
083365003050,70,1
083365004069,20,1
083365004069,25,1
083365004069,25,1
083365004069,30,1
083365004069,30,1
083365004069,35,1
083365004069,35,1
083365004069,40,1
083365004069,40,1
083365004069,45,1
083365004069,45,1
083365004069,50,1
083365004069,50,1
083365004069,55,1
083365004069,55,1
083365004069,60,1
083365004069,60,1
083365004069,65,1
083365004069,65,1
083365004069,70,1
083365007081,25,1
083365007081,30,1
083365007081,35,1
083365007081,40,1
083365007081,45,1
083365007081,50,1
083365007081,55,1
083365007081,60,1
083365007081,65,1
083360084084,30,1
083360084084,35,1
083360084084,40,1
083360084084,45,1
083360084084,50,1
083360084084,55,1
083360084084,60,1
083360084084,65,1
083360091091,20,1
083360091091,25,1
083360091091,30,1
083360091091,30,1
083360091091,35,1
083360091091,35,1
083360091091,40,1
083360091091,40,1
083360091091,45,1
083360091091,45,1
083360091091,50,1
083360091091,50,1
083360091091,55,1
083360091091,55,1
083360091091,60,1
083360091091,60,1
083360091091,65,1
083360091091,65,1
083360091091,70,1
083360105105,25,1
083360105105,30,1
083360105105,35,1
083360105105,40,1
083360105105,45,1
083360105105,50,1
083360105105,55,1
083360105105,60,1
083360105105,65,1
083370002002,60,1
083370062062,60,1
083375007065,60,1
083370066066,30,1
083370066066,35,1
083370066066,40,1
083370066066,45,1
083370066066,50,1
083370066066,55,1
083370066066,60,1
083370066066,65,1
083375005096,25,1
083375005096,30,1
083375005096,35,1
083375005096,40,1
083375005096,45,1
083375005096,50,1
083375005096,55,1
083375005096,60,1
083375005096,65,1
083370116116,25,1
083370116116,30,1
083370116116,35,1
083370116116,40,1
083370116116,45,1
083370116116,50,1
083370116116,55,1
083370116116,60,1
083370116116,65,1
083375007126,25,1
083375007126,30,1
083375007126,35,1
083375007126,40,1
083375007126,40,1
083375007126,45,1
083375007126,50,1
083375007126,55,1
083375007126,60,1
083375007126,60,1
083375007126,65,1
084150014014,30,1
084150014014,35,1
084150014014,40,1
084150014014,45,1
084150014014,50,1
084150014014,55,1
084150014014,60,1
084150014014,65,1
084150019019,25,1
084150019019,30,1
084150019019,35,1
084150019019,40,1
084150019019,45,1
084150019019,50,1
084150019019,55,1
084150019019,60,1
084150019019,65,1
084155002050,25,1
084155002050,30,1
084155002050,35,1
084155002050,40,1
084155002050,45,1
084155002050,50,1
084155002050,55,1
084155002050,60,1
084155002050,60,1
084155002050,65,1
084155003053,25,1
084155003053,30,1
084155003053,35,1
084155003053,40,1
084155003053,45,1
084155003053,50,1
084155003053,55,1
084155003053,60,1
084155003053,65,1
084150059059,25,1
084150059059,30,1
084150059059,35,1
084150059059,40,1
084150059059,45,1
084150059059,50,1
084150059059,55,1
084150059059,60,1
084150059059,65,1
084155004060,30,1
084155004060,35,1
084155004060,40,1
084155004060,45,1
084155004060,50,1
084155004060,55,1
084155004060,60,1
084155004060,65,1
084150061061,20,1
084150061061,20,1
084150061061,25,1
084150061061,25,1
084150061061,25,1
084150061061,25,1
084150061061,25,1
084150061061,30,1
084150061061,30,1
084150061061,30,1
084150061061,30,1
084150061061,30,1
084150061061,30,1
084150061061,30,1
084150061061,35,1
084150061061,35,1
084150061061,35,1
084150061061,35,1
084150061061,35,1
084150061061,35,1
084150061061,35,1
084150061061,40,1
084150061061,40,1
084150061061,40,1
084150061061,40,1
084150061061,40,1
084150061061,40,1
084150061061,40,1
084150061061,45,1
084150061061,45,1
084150061061,45,1
084150061061,45,1
084150061061,45,1
084150061061,45,1
084150061061,45,1
084150061061,50,1
084150061061,50,1
084150061061,50,1
084150061061,50,1
084150061061,50,1
084150061061,50,1
084150061061,50,1
084150061061,55,1
084150061061,55,1
084150061061,55,1
084150061061,55,1
084150061061,55,1
084150061061,55,1
084150061061,55,1
084150061061,60,1
084150061061,60,1
084150061061,60,1
084150061061,60,1
084150061061,60,1
084150061061,60,1
084150061061,60,1
084150061061,60,1
084150061061,65,1
084150061061,65,1
084150061061,65,1
084150061061,65,1
084150061061,65,1
084150061061,65,1
084150061061,65,1
084150061061,70,1
084150061061,70,1
084150061061,75,1
084155005078,25,1
084155005078,30,1
084155005078,35,1
084155005078,40,1
084155005078,45,1
084155005078,50,1
084155005078,55,1
084155005078,60,1
084155005078,65,1
084150092092,30,1
084150092092,35,1
084150092092,40,1
084150092092,45,1
084150092092,50,1
084150092092,55,1
084150092092,60,1
084150092092,65,1
084165001015,30,1
084165001015,35,1
084165001015,40,1
084165001015,45,1
084165001015,50,1
084165001015,55,1
084165001015,60,1
084165001015,65,1
084160023023,35,1
084160023023,40,1
084160023023,45,1
084160023023,50,1
084160023023,55,1
084160023023,60,1
084160023023,65,1
084165002025,25,1
084165002025,30,1
084165002025,35,1
084165002025,40,1
084165002025,45,1
084165002025,50,1
084165002025,55,1
084165002025,60,1
084165002025,65,1
084165003036,20,1
084165003036,25,1
084165003036,25,1
084165003036,30,1
084165003036,30,1
084165003036,30,1
084165003036,35,1
084165003036,35,1
084165003036,35,1
084165003036,40,1
084165003036,40,1
084165003036,40,1
084165003036,45,1
084165003036,45,1
084165003036,45,1
084165003036,50,1
084165003036,50,1
084165003036,50,1
084165003036,55,1
084165003036,55,1
084165003036,55,1
084165003036,60,1
084165003036,60,1
084165003036,60,1
084165003036,65,1
084165003036,65,1
084165003036,65,1
084165003036,70,1
084160041041,20,1
084160041041,20,1
084160041041,25,1
084160041041,25,1
084160041041,25,1
084160041041,25,1
084160041041,30,1
084160041041,30,1
084160041041,30,1
084160041041,30,1
084160041041,30,1
084160041041,35,1
084160041041,35,1
084160041041,35,1
084160041041,35,1
084160041041,35,1
084160041041,40,1
084160041041,40,1
084160041041,40,1
084160041041,40,1
084160041041,40,1
084160041041,40,1
084160041041,45,1
084160041041,45,1
084160041041,45,1
084160041041,45,1
084160041041,45,1
084160041041,50,1
084160041041,50,1
084160041041,50,1
084160041041,50,1
084160041041,50,1
084160041041,55,1
084160041041,55,1
084160041041,55,1
084160041041,55,1
084160041041,55,1
084160041041,60,1
084160041041,60,1
084160041041,60,1
084160041041,60,1
084160041041,60,1
084160041041,60,1
084160041041,65,1
084160041041,65,1
084160041041,65,1
084160041041,65,1
084160041041,65,1
084160041041,70,1
084160041041,70,1
084160041041,75,1
084160048048,25,1
084160048048,30,1
084160048048,35,1
084160048048,40,1
084160048048,45,1
084160048048,50,1
084160048048,55,1
084160048048,60,1
084160048048,65,1
084175002002,20,1
084175002002,25,1
084175002002,25,1
084175002002,30,1
084175002002,30,1
084175002002,35,1
084175002002,35,1
084175002002,40,1
084175002002,40,1
084175002002,45,1
084175002002,45,1
084175002002,50,1
084175002002,50,1
084175002002,55,1
084175002002,55,1
084175002002,60,1
084175002002,60,1
084175002002,65,1
084175002002,65,1
084175002002,70,1
084175003008,30,1
084175003008,35,1
084175003008,40,1
084175003008,45,1
084175003008,50,1
084175003008,55,1
084175003008,60,1
084175003008,65,1
084170013013,25,1
084170013013,30,1
084170013013,35,1
084170013013,40,1
084170013013,45,1
084170013013,50,1
084170013013,55,1
084170013013,60,1
084170013013,65,1
084170025025,30,1
084170025025,35,1
084170025025,40,1
084170025025,45,1
084170025025,50,1
084170025025,55,1
084170025025,60,1
084170025025,65,1
084175004031,25,1
084175004031,30,1
084175004031,35,1
084175004031,40,1
084175004031,45,1
084175004031,50,1
084175004031,55,1
084175004031,60,1
084175004031,65,1
084175005044,30,1
084175005044,35,1
084175005044,40,1
084175005044,45,1
084175005044,50,1
084175005044,55,1
084175005044,60,1
084175005044,65,1
084175001079,20,1
084175001079,25,1
084175001079,25,1
084175001079,30,1
084175001079,30,1
084175001079,30,1
084175001079,35,1
084175001079,35,1
084175001079,35,1
084175001079,40,1
084175001079,40,1
084175001079,40,1
084175001079,45,1
084175001079,45,1
084175001079,45,1
084175001079,50,1
084175001079,50,1
084175001079,50,1
084175001079,55,1
084175001079,55,1
084175001079,55,1
084175001079,60,1
084175001079,60,1
084175001079,60,1
084175001079,65,1
084175001079,65,1
084175001079,65,1
084175001079,70,1
084210000000,20,1
084210000000,20,1
084210000000,25,1
084210000000,25,1
084210000000,25,1
084210000000,25,1
084210000000,25,1
084210000000,25,1
084210000000,30,1
084210000000,30,1
084210000000,30,1
084210000000,30,1
084210000000,30,1
084210000000,30,1
084210000000,30,1
084210000000,35,1
084210000000,35,1
084210000000,35,1
084210000000,35,1
084210000000,35,1
084210000000,35,1
084210000000,35,1
084210000000,35,1
084210000000,40,1
084210000000,40,1
084210000000,40,1
084210000000,40,1
084210000000,40,1
084210000000,40,1
084210000000,40,1
084210000000,40,1
084210000000,45,1
084210000000,45,1
084210000000,45,1
084210000000,45,1
084210000000,45,1
084210000000,45,1
084210000000,45,1
084210000000,45,1
084210000000,50,1
084210000000,50,1
084210000000,50,1
084210000000,50,1
084210000000,50,1
084210000000,50,1
084210000000,50,1
084210000000,55,1
084210000000,55,1
084210000000,55,1
084210000000,55,1
084210000000,55,1
084210000000,55,1
084210000000,55,1
084210000000,60,1
084210000000,60,1
084210000000,60,1
084210000000,60,1
084210000000,60,1
084210000000,60,1
084210000000,60,1
084210000000,60,1
084210000000,60,1
084210000000,65,1
084210000000,65,1
084210000000,65,1
084210000000,65,1
084210000000,65,1
084210000000,65,1
084210000000,65,1
084210000000,70,1
084210000000,70,1
084210000000,75,1
084255002020,25,1
084255002020,30,1
084255002020,35,1
084255002020,40,1
084255002020,45,1
084255002020,50,1
084255002020,55,1
084255002020,60,1
084255002020,65,1
084255004031,30,1
084255004031,35,1
084255004031,40,1
084255004031,45,1
084255004031,50,1
084255004031,55,1
084255004031,60,1
084255004031,65,1
084255005033,25,1
084255005033,30,1
084255005033,30,1
084255005033,35,1
084255005033,35,1
084255005033,40,1
084255005033,40,1
084255005033,45,1
084255005033,45,1
084255005033,50,1
084255005033,50,1
084255005033,55,1
084255005033,55,1
084255005033,60,1
084255005033,60,1
084255005033,65,1
084255005033,65,1
084250039039,25,1
084250039039,30,1
084250039039,35,1
084250039039,40,1
084250039039,45,1
084250039039,50,1
084250039039,55,1
084250039039,60,1
084250039039,65,1
084255007071,25,1
084255007071,30,1
084255007071,35,1
084255007071,40,1
084255007071,45,1
084255007071,50,1
084255007071,55,1
084255007071,60,1
084255007071,65,1
084255008072,25,1
084255008072,30,1
084255008072,35,1
084255008072,40,1
084255008072,45,1
084255008072,50,1
084255008072,55,1
084255008072,60,1
084255008072,65,1
084250141141,25,1
084250141141,30,1
084250141141,35,1
084250141141,40,1
084250141141,45,1
084250141141,50,1
084250141141,55,1
084250141141,60,1
084250141141,65,1
084265002014,35,1
084265002014,40,1
084265002014,45,1
084265002014,50,1
084265002014,55,1
084265002014,60,1
084265002014,65,1
084265003021,20,1
084265003021,25,1
084265003021,25,1
084265003021,30,1
084265003021,30,1
084265003021,35,1
084265003021,35,1
084265003021,40,1
084265003021,40,1
084265003021,45,1
084265003021,45,1
084265003021,50,1
084265003021,50,1
084265003021,55,1
084265003021,55,1
084265003021,60,1
084265003021,60,1
084265003021,65,1
084265003021,65,1
084265003021,70,1
084265005070,25,1
084265005070,30,1
084265005070,35,1
084265005070,40,1
084265005070,45,1
084265005070,50,1
084265005070,55,1
084265005070,60,1
084265005070,60,1
084265005070,65,1
084265006087,30,1
084265006087,35,1
084265006087,40,1
084265006087,45,1
084265006087,50,1
084265006087,55,1
084265006087,60,1
084265006087,65,1
084265007097,30,1
084265007097,35,1
084265007097,40,1
084265007097,45,1
084265007097,50,1
084265007097,55,1
084265007097,60,1
084265007097,65,1
084260134134,35,1
084260134134,40,1
084260134134,45,1
084260134134,60,1
084355002016,20,1
084355002016,25,1
084355002016,25,1
084355002016,25,1
084355002016,30,1
084355002016,30,1
084355002016,30,1
084355002016,35,1
084355002016,35,1
084355002016,35,1
084355002016,35,1
084355002016,40,1
084355002016,40,1
084355002016,40,1
084355002016,40,1
084355002016,45,1
084355002016,45,1
084355002016,45,1
084355002016,45,1
084355002016,50,1
084355002016,50,1
084355002016,50,1
084355002016,55,1
084355002016,55,1
084355002016,55,1
084355002016,60,1
084355002016,60,1
084355002016,60,1
084355002016,60,1
084355002016,65,1
084355002016,65,1
084355002016,65,1
084355002016,65,1
084355002016,70,1
084355001029,35,1
084355001029,40,1
084355001029,45,1
084355001029,60,1
084355001030,60,1
084355003034,25,1
084355003034,30,1
084355003034,35,1
084355003034,40,1
084355003034,45,1
084355003034,50,1
